Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
47, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3181774, 0.29369345, 0.30544555, 0.51022565, 0.4905214, 0.34576643, 0.5482055, 51.7341, -0.0056998003, 0.7503487, 0.5081631, 0.3065838, 0.18694963, 0.115243405, 0.07182329, -0.28915513, -0.3816435, 12837, 
48, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.31825683, 0.29373825, 0.30550638, 0.5102914, 0.5150245, 0.34639338, 0.56687707, 51.878613, -0.005214359, 0.7503487, 0.50198054, 0.30527198, 0.18747737, 0.11629594, 0.07287555, -0.2891958, -0.40029207, 11748, 
49, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3168095, 0.2914091, 0.3035789, 0.5094975, 0.5240036, 0.34618914, 0.5747231, 51.7341, -0.0055733337, 0.74755925, 0.5037819, 0.30615887, 0.18786563, 0.116426505, 0.072882354, -0.28943536, -0.39869222, 11900, 
50, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3144186, 0.28764668, 0.30043742, 0.5081272, 0.53174025, 0.34559205, 0.5817272, 51.589596, -0.0060734814, 0.74058574, 0.5067671, 0.30886695, 0.1902779, 0.11853127, 0.07468293, -0.29009646, -0.39840204, 12067, 
51, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.31368142, 0.28764668, 0.30010045, 0.5070825, 0.5196188, 0.34619707, 0.5689943, 51.44509, -0.0062166825, 0.73082286, 0.497603, 0.30369002, 0.18729709, 0.11677558, 0.07362206, -0.2904905, -0.40844536, 12337, 
52, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.31257033, 0.2861238, 0.29876298, 0.5063112, 0.524736, 0.3459554, 0.5737343, 51.30058, -0.0061102486, 0.72524405, 0.4999358, 0.3051728, 0.18817824, 0.117262565, 0.07386582, -0.29079676, -0.4071583, 12361, 
53, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3034581, 0.26766998, 0.28444278, 0.5037973, 0.52575225, 0.336443, 0.5739672, 51.156067, -0.005881045, 0.7266388, 0.5024478, 0.30698624, 0.18943281, 0.11810309, 0.07441409, -0.28968072, -0.40591276, 12603, 
54, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3030411, 0.26690853, 0.28382948, 0.50367516, 0.5157242, 0.3363222, 0.56313384, 51.011562, -0.0058999, 0.72524405, 0.4932365, 0.3014038, 0.18600918, 0.11597776, 0.073078446, -0.290038, -0.4143974, 13374, 
55, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3040513, 0.2675804, 0.2846524, 0.5049003, 0.48912302, 0.33569112, 0.53881556, 51.011562, -0.0062098936, 0.71548116, 0.48661813, 0.29867616, 0.1850527, 0.11577448, 0.07315706, -0.28995368, -0.4252804, 14244, 
56, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.30170566, 0.2646242, 0.28195095, 0.5032039, 0.48051625, 0.33522195, 0.5295765, 50.86705, -0.006007699, 0.71687585, 0.47978017, 0.29545465, 0.18355702, 0.11508577, 0.07283696, -0.29042378, -0.43588722, 13220, 
57, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.29821807, 0.26386276, 0.27999046, 0.49928606, 0.49807265, 0.34246063, 0.5434218, 51.011562, -0.006361062, 0.70711297, 0.482588, 0.29749545, 0.18500946, 0.11610188, 0.073537484, -0.28937137, -0.43399626, 29139, 
58, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.29771146, 0.2627878, 0.2791616, 0.499216, 0.50082064, 0.34105188, 0.5454725, 51.011562, -0.006573304, 0.70990235, 0.4750436, 0.29325524, 0.18258327, 0.1146829, 0.07268636, -0.2893306, -0.44178402, 16375, 
59, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.29068556, 0.24993281, 0.2687732, 0.49749374, 0.48598763, 0.33847234, 0.53031963, 51.011562, -0.010645126, 0.7112971, 0.4697392, 0.29167545, 0.18265945, 0.115401916, 0.07357181, -0.2880184, -0.45301047, 18246, 
60, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.29873404, 0.24944012, 0.27187073, 0.51109207, 0.48783794, 0.32360718, 0.5320095, 51.44509, -0.009819093, 0.7182706, 0.47155583, 0.29240352, 0.18285798, 0.11536221, 0.07344102, -0.2935686, -0.44872087, 17266, 
61, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.2985283, 0.24894741, 0.27149278, 0.5111597, 0.49537936, 0.32352898, 0.5389129, 51.30058, -0.009370379, 0.7196653, 0.47375587, 0.29366142, 0.18356751, 0.11575268, 0.073646955, -0.29400265, -0.4463578, 16266, 
62, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.32562748, 0.24290065, 0.27824524, 0.5225748, 0.4863001, 0.3241906, 0.53387916, 51.589596, -0.009155255, 0.72245467, 0.47591037, 0.2948878, 0.1842442, 0.11610908, 0.07382066, -0.29777914, -0.44242764, 24207, 
63, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.32446423, 0.24142256, 0.2768504, 0.5219085, 0.49398682, 0.32406098, 0.54083616, 51.44509, -0.0090175215, 0.7196653, 0.4772747, 0.2952385, 0.18417141, 0.11589073, 0.07357978, -0.29797673, -0.43933526, 26350, 
64, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.32221815, 0.2363164, 0.27266148, 0.5230468, 0.49140787, 0.32192108, 0.5372677, 51.30058, -0.009433198, 0.7112971, 0.4803269, 0.29765755, 0.18597959, 0.11719204, 0.074491575, -0.29808688, -0.43756098, 20523, 
65, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.32183275, 0.23564453, 0.2720761, 0.52299273, 0.48358476, 0.32181448, 0.5288292, 51.156067, -0.009235899, 0.70990235, 0.473019, 0.29316926, 0.18319447, 0.11544562, 0.07338493, -0.29847422, -0.4440747, 21096, 
66, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3213739, 0.23510705, 0.27155384, 0.52270603, 0.48967767, 0.32172915, 0.53423655, 51.011562, -0.009530064, 0.69177127, 0.4740719, 0.29318908, 0.18284202, 0.11501329, 0.07298908, -0.29858172, -0.44015127, 21602, 
67, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.32200173, 0.23546538, 0.27201697, 0.52325684, 0.49485934, 0.3218816, 0.5386948, 50.86705, -0.009327656, 0.6834031, 0.47500113, 0.2931233, 0.18244943, 0.1145762, 0.07261071, -0.29867455, -0.43655267, 20740, 
68, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.32084972, 0.23407686, 0.27067903, 0.5225632, 0.48867193, 0.32339147, 0.5318514, 50.722538, -0.0087137325, 0.68758714, 0.46882048, 0.2897429, 0.18057185, 0.11351026, 0.071987815, -0.29877454, -0.44321722, 23313, 
69, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3203269, 0.23349458, 0.27010363, 0.5222135, 0.49463323, 0.32329905, 0.53718686, 50.578033, -0.008610299, 0.68619245, 0.47104728, 0.29113883, 0.18141504, 0.11400018, 0.072259545, -0.29892993, -0.44158465, 21600, 
70, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.32024336, 0.233405, 0.270014, 0.52286124, 0.50950754, 0.32448715, 0.55149645, 50.722538, -0.008629817, 0.67921895, 0.47458, 0.29419968, 0.18382923, 0.11580576, 0.073564924, -0.29943454, -0.4415991, 24234, 
71, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3199335, 0.23277792, 0.26948404, 0.52290016, 0.5091232, 0.3243876, 0.55061316, 50.578033, -0.008754284, 0.67782426, 0.47628203, 0.2950581, 0.18422854, 0.11596275, 0.0736001, -0.29963234, -0.43948516, 25863, 
72, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.31927377, 0.23156857, 0.26843897, 0.52287877, 0.51541877, 0.32419568, 0.5565511, 50.43353, -0.008680796, 0.6666667, 0.47899997, 0.29717427, 0.18577707, 0.117050685, 0.07434214, -0.3003484, -0.44019446, 24843, 
73, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3193921, 0.23156857, 0.26848078, 0.52307254, 0.5179474, 0.32419568, 0.55851614, 50.578033, -0.008680796, 0.6666667, 0.48177296, 0.29938942, 0.18742643, 0.118225396, 0.07515311, -0.30039775, -0.4405921, 27857, 
74, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.36843598, 0.23255397, 0.28513372, 0.6046699, 0.5083335, 0.32936236, 0.55002093, 52.89017, -0.009332267, 0.8284519, 0.47615469, 0.29645795, 0.18593827, 0.117498964, 0.07481927, -0.31160238, -0.44643638, 27860, 
75, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.36660448, 0.22883633, 0.28178257, 0.60521626, 0.5146742, 0.328402, 0.5556753, 52.745663, -0.011020211, 0.82984656, 0.47959208, 0.29970744, 0.18877734, 0.119873784, 0.0767539, -0.3115827, -0.4472963, 28758, 
76, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.328636, 0.22144584, 0.26459727, 0.53235424, 0.5062359, 0.2984381, 0.54643434, 49.710983, -0.01037062, 0.6750349, 0.4808084, 0.30002904, 0.18868181, 0.11961366, 0.07645577, -0.30295768, -0.4436698, 23870, 
77, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.32832348, 0.22113231, 0.26427215, 0.53213656, 0.4996614, 0.2983883, 0.5393378, 49.56647, -0.010280547, 0.6736402, 0.47466606, 0.29624197, 0.18631949, 0.11812326, 0.07550513, -0.30305004, -0.44903398, 23621, 
78, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.3283453, 0.22113231, 0.26427922, 0.53217196, 0.49325547, 0.2983883, 0.5324232, 49.56647, -0.010305264, 0.6736402, 0.46169, 0.28874058, 0.18194032, 0.11553906, 0.07396213, -0.30305955, -0.46105862, 24225, 
79, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.398777, 0.21907194, 0.28279033, 0.62719244, 0.50005746, 0.29572824, 0.54267323, 52.312134, -0.010762506, 0.82984656, 0.46572876, 0.29246056, 0.18497713, 0.11786099, 0.07566561, -0.31624097, -0.46136197, 29245, 
80, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.4078618, 0.21889277, 0.28488982, 0.6254188, 0.5129582, 0.29610467, 0.5510337, 52.456646, -0.010257197, 0.8270572, 0.46985212, 0.2966933, 0.18890965, 0.121324584, 0.078619376, -0.3193519, -0.46185157, 18804, 
81, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.40716502, 0.21736988, 0.28342825, 0.62583005, 0.52058285, 0.292904, 0.55747426, 52.456646, -0.010312402, 0.8256625, 0.47129524, 0.29729342, 0.1890917, 0.121311165, 0.07852472, -0.319309, -0.45987982, 18042, 
82, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.40761143, 0.2187584, 0.28471497, 0.6251406, 0.49655145, 0.29214948, 0.53301096, 52.312134, -0.008373148, 0.82984656, 0.45961902, 0.29092923, 0.18562771, 0.119426005, 0.07749667, -0.3202834, -0.47354996, 18378, 
83, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, kaiser aprox, 0.40403023, 0.21553347, 0.2811076, 0.6229584, 0.4905689, 0.29152957, 0.5265846, 52.16763, -0.008344763, 0.8284519, 0.45415303, 0.28752393, 0.18349564, 0.11808419, 0.07664755, -0.32157594, -0.4773551, 18146, 
